	Cycle_ID	Cap_Chg	Cap_DChg	Specific_Capacity-Chg	Specific_Capacity-DChg	Efficiency	Engy_Chg	Engy_DChg	Mid-value_Voltage	CC_Chg_Cap	CC_Chg_Rat	Platform_Cap	Platform_RCap	Platform_Efficiency	Platform_Time	Capacitance_Chg	Capacitance_DChg	rd	REngy_Chg	REngy_DChg	Energy_Efficiency
1919	191.74	188.69	191735.07	188689.31	98.41	730.51	701.53	3692.6	0.00	95.21	188.69	188689.31	100.00	2:24:42	0.0000	0.0000	0.0000	730505.54	701531.47	96.03%	
1920	191.71	191.69	191708.66	191688.18	99.99	730.39	712.40	3665.9	0.00	95.23	191.69	191688.18	100.00	2:27:00	0.0000	0.0000	0.0000	730388.22	712402.74	97.54%	
1921	189.25	191.67	189252.18	191666.32	101.28	721.70	712.31	3665.9	0.00	96.46	191.67	191666.32	100.00	2:26:59	0.0000	0.0000	0.0000	721702.23	712306.14	98.70%	
1922	191.67	191.64	191668.43	191644.55	99.99	730.24	712.23	3665.6	0.00	95.25	191.64	191644.55	100.00	2:26:58	0.0000	0.0000	0.0000	730241.88	712225.63	97.53%	
1923	191.69	191.67	191687.05	191666.29	99.99	730.32	712.32	3665.9	0.00	95.24	191.67	191666.29	100.00	2:26:59	0.0000	0.0000	0.0000	730318.06	712322.22	97.54%	
1924	191.63	191.64	191633.13	191644.61	100.01	730.11	712.23	3665.9	0.00	71.45	191.64	191644.61	100.00	2:26:58	0.0000	0.0000	0.0000	730106.78	712232.89	97.55%	
1925	191.66	191.64	191660.53	191644.61	99.99	730.21	712.25	3665.9	0.00	95.25	191.64	191644.61	100.00	2:26:58	0.0000	0.0000	0.0000	730207.10	712248.64	97.54%	
1926	193.64	196.45	193640.49	196446.28	101.45	733.85	734.62	3702.5	0.00	99.53	196.45	196446.28	100.00	16:43:59	0.0000	0.0000	0.0000	733846.31	734623.74	100.11%	
1927	195.52	191.86	195523.55	191861.98	98.13	744.28	712.90	3665.0	0.00	96.70	191.86	191861.98	100.00	2:27:08	0.0000	0.0000	0.0000	744278.40	712897.21	95.78%	
1928	192.14	189.10	192135.18	189102.18	98.42	731.94	702.05	3655.1	0.00	95.02	189.08	189080.45	99.99	2:25:00	0.0000	0.0000	0.0000	731943.43	702046.17	95.92%	
1929	191.85	188.97	191850.48	188971.60	98.50	730.89	702.47	3693.2	0.00	95.16	188.97	188971.60	100.00	2:24:55	0.0000	0.0000	0.0000	730893.52	702468.35	96.11%	
1930	191.70	190.32	191696.86	190319.09	99.28	730.36	707.46	3665.6	0.00	95.23	190.32	190319.09	100.00	2:25:57	0.0000	0.0000	0.0000	730355.01	707457.68	96.86%	
1931	191.65	190.75	191649.84	190753.56	99.53	730.17	708.74	3662.2	0.00	95.26	190.75	190753.56	100.00	2:26:17	0.0000	0.0000	0.0000	730165.66	708744.53	97.07%	
1932	191.60	191.51	191597.73	191514.24	99.96	729.97	711.70	3665.3	0.00	95.28	191.51	191514.24	100.00	2:26:52	0.0000	0.0000	0.0000	729974.24	711697.63	97.50%	
1933	191.61	191.56	191611.84	191557.69	99.97	730.03	711.88	3665.6	0.00	95.28	191.56	191557.69	100.00	2:26:54	0.0000	0.0000	0.0000	730026.21	711883.25	97.51%	
1934	191.59	191.54	191585.18	191535.98	99.97	729.92	711.80	3665.3	0.00	95.29	191.54	191535.98	100.00	2:26:53	0.0000	0.0000	0.0000	729923.32	711800.20	97.52%	
1935	191.52	191.51	191516.84	191514.16	100.00	729.68	711.72	3665.6	0.00	95.32	191.51	191514.16	100.00	2:26:52	0.0000	0.0000	0.0000	729681.09	711720.76	97.54%	
1936	191.50	191.49	191498.73	191492.46	100.00	729.61	711.61	3665.3	0.00	95.33	191.49	191492.46	100.00	2:26:51	0.0000	0.0000	0.0000	729608.97	711608.12	97.53%	
1937	191.52	191.51	191522.74	191514.20	100.00	729.68	711.69	3665.6	0.00	95.32	191.51	191514.20	100.00	2:26:52	0.0000	0.0000	0.0000	729679.11	711694.94	97.54%	
1938	191.51	191.47	191506.23	191470.72	99.98	729.61	711.55	3665.3	0.00	95.33	191.47	191470.72	100.00	2:26:50	0.0000	0.0000	0.0000	729608.71	711552.23	97.53%	
1939	191.49	191.47	191489.59	191470.72	99.99	729.57	711.56	3665.6	0.00	95.34	191.47	191470.72	100.00	2:26:50	0.0000	0.0000	0.0000	729565.51	711557.29	97.53%	
1940	191.47	191.43	191467.74	191427.22	99.98	729.48	711.39	3665.3	0.00	95.35	191.43	191427.22	100.00	2:26:48	0.0000	0.0000	0.0000	729478.96	711385.05	97.52%	
1941	191.47	191.49	191468.80	191492.47	100.01	729.50	711.62	3665.3	0.00	95.35	191.49	191492.47	100.00	2:26:51	0.0000	0.0000	0.0000	729503.09	711619.20	97.55%	
1942	191.48	191.45	191478.92	191449.05	99.98	729.53	711.47	3665.3	0.00	95.34	191.45	191449.05	100.00	2:26:49	0.0000	0.0000	0.0000	729526.03	711470.04	97.52%	
1943	191.44	191.43	191441.05	191427.26	99.99	729.37	711.40	3665.3	0.00	95.36	191.43	191427.26	100.00	2:26:48	0.0000	0.0000	0.0000	729372.25	711397.18	97.54%	
1944	190.98	191.38	190980.34	191383.82	100.21	727.64	711.24	3665.3	0.00	95.59	191.38	191383.82	100.00	2:26:46	0.0000	0.0000	0.0000	727643.22	711236.79	97.75%	
1945	191.40	191.38	191396.19	191383.85	99.99	729.21	711.24	3665.3	0.00	95.38	191.38	191383.85	100.00	2:26:46	0.0000	0.0000	0.0000	729214.78	711242.00	97.54%	
1946	190.10	191.41	190099.57	191405.48	100.69	724.07	711.32	3665.3	0.00	96.03	191.41	191405.48	100.00	2:26:47	0.0000	0.0000	0.0000	724067.05	711322.51	98.24%	
1947	191.40	185.45	191399.12	185450.94	96.89	729.24	690.27	3692.0	0.00	95.38	185.45	185450.94	100.00	2:22:13	0.0000	0.0000	0.0000	729242.86	690274.85	94.66%	
1948	191.38	191.36	191376.51	191362.02	99.99	729.15	711.17	3665.3	0.00	95.39	191.36	191362.02	100.00	2:26:45	0.0000	0.0000	0.0000	729154.69	711169.21	97.53%	
1949	191.38	191.34	191375.92	191340.30	99.98	729.16	711.09	3665.3	0.00	95.39	191.34	191340.30	100.00	2:26:44	0.0000	0.0000	0.0000	729163.40	711087.00	97.52%	
1950	191.35	191.34	191352.14	191340.31	99.99	729.06	711.08	3665.3	0.00	95.41	191.34	191340.31	100.00	2:26:44	0.0000	0.0000	0.0000	729064.40	711080.73	97.53%	
1951	191.39	191.36	191392.29	191362.06	99.98	729.22	711.18	3665.3	0.00	95.39	191.36	191362.06	100.00	2:26:45	0.0000	0.0000	0.0000	729215.15	711179.60	97.53%	
1952	191.34	191.34	191343.68	191340.37	100.00	729.03	711.08	3665.3	0.00	95.41	191.34	191340.37	100.00	2:26:44	0.0000	0.0000	0.0000	729028.03	711080.20	97.54%	
1953	189.13	191.32	189127.22	191318.68	101.16	720.38	711.01	3665.3	0.00	96.53	191.32	191318.68	100.00	2:26:43	0.0000	0.0000	0.0000	720376.92	711009.39	98.70%	
1954	191.27	191.28	191273.08	191275.13	100.00	728.78	710.83	3665.3	0.00	95.44	191.28	191275.13	100.00	2:26:41	0.0000	0.0000	0.0000	728778.59	710832.78	97.54%	
1955	191.01	191.28	191011.35	191275.15	100.14	727.73	710.81	3665.3	0.00	95.58	191.28	191275.15	100.00	2:26:41	0.0000	0.0000	0.0000	727726.72	710810.53	97.68%	
1956	191.28	191.28	191281.57	191275.15	100.00	728.80	710.83	3665.3	0.00	95.44	191.28	191275.15	100.00	2:26:41	0.0000	0.0000	0.0000	728804.64	710832.63	97.53%	
1957	191.31	191.25	191307.10	191253.41	99.97	728.88	710.76	3665.3	0.00	95.43	191.25	191253.41	100.00	2:26:40	0.0000	0.0000	0.0000	728882.13	710760.47	97.51%	
1958	191.26	190.54	191261.11	190536.33	99.62	728.71	708.01	3662.5	0.00	95.45	190.54	190536.33	100.00	2:26:07	0.0000	0.0000	0.0000	728705.17	708012.58	97.16%	
1959	191.26	191.23	191255.01	191231.70	99.99	728.70	710.67	3665.0	0.00	95.45	191.23	191231.70	100.00	2:26:39	0.0000	0.0000	0.0000	728700.46	710669.20	97.53%	
1960	191.22	191.19	191220.38	191188.22	99.98	728.54	710.48	3665.0	0.00	95.47	191.19	191188.22	100.00	2:26:37	0.0000	0.0000	0.0000	728544.06	710479.75	97.52%	
1961	191.25	189.97	191251.82	189971.44	99.33	728.67	706.15	3665.0	0.00	95.46	189.97	189971.44	100.00	2:25:41	0.0000	0.0000	0.0000	728674.24	706153.89	96.91%	
1962	191.23	191.21	191227.44	191209.95	99.99	728.58	710.57	3665.0	0.00	95.47	191.21	191209.95	100.00	2:26:38	0.0000	0.0000	0.0000	728580.05	710565.83	97.53%	
1963	191.06	187.10	191063.13	187102.56	97.93	727.89	693.26	3674.6	0.00	95.55	187.10	187102.56	100.00	2:23:29	0.0000	0.0000	0.0000	727888.52	693255.06	95.24%	
1964	191.19	189.80	191192.55	189797.35	99.27	728.46	704.73	3659.7	0.00	95.48	189.80	189797.35	100.00	2:25:33	0.0000	0.0000	0.0000	728457.28	704734.43	96.74%	
1965	191.19	191.04	191190.45	191036.13	99.92	728.44	709.87	3664.4	0.00	95.49	191.04	191036.13	100.00	2:26:30	0.0000	0.0000	0.0000	728436.71	709871.88	97.45%	
1966	191.19	189.88	191185.70	189884.34	99.32	728.41	705.18	3659.7	0.00	95.49	189.88	189884.34	100.00	2:25:37	0.0000	0.0000	0.0000	728410.05	705180.76	96.81%	
1967	191.19	190.08	191190.79	190079.88	99.42	728.46	706.02	3660.7	0.00	95.49	190.08	190079.88	100.00	2:25:46	0.0000	0.0000	0.0000	728459.42	706019.51	96.92%	
1968	189.60	187.95	189603.56	187950.00	99.13	722.18	697.51	3678.6	0.00	96.29	187.95	187950.00	100.00	2:24:08	0.0000	0.0000	0.0000	722176.56	697512.24	96.58%	
1969	191.13	189.82	191133.86	189819.11	99.31	728.24	705.06	3659.7	0.00	95.51	189.82	189819.11	100.00	2:25:34	0.0000	0.0000	0.0000	728240.07	705058.19	96.82%	
1970	191.14	191.12	191139.23	191123.04	99.99	728.24	710.22	3664.7	0.00	95.51	191.08	191079.58	99.98	2:26:32	0.0000	0.0000	0.0000	728240.12	710221.55	97.53%	
1971	191.14	190.75	191137.39	190753.68	99.80	728.24	708.77	3663.5	0.00	95.51	190.75	190753.68	100.00	2:26:17	0.0000	0.0000	0.0000	728237.51	708774.31	97.33%	
1972	191.14	191.10	191143.87	191101.36	99.98	728.27	710.18	3664.7	0.00	95.51	191.10	191101.36	100.00	2:26:33	0.0000	0.0000	0.0000	728271.58	710184.99	97.52%	
1973	189.59	191.10	189587.12	191101.35	100.80	722.56	710.14	3664.7	0.00	96.29	191.06	191057.89	99.98	2:26:31	0.0000	0.0000	0.0000	722559.78	710142.76	98.28%	
1974	191.09	190.91	191087.72	190905.78	99.90	728.06	709.41	3664.1	0.00	95.54	190.91	190905.78	100.00	2:26:24	0.0000	0.0000	0.0000	728064.46	709411.05	97.44%	
1975	191.10	191.08	191104.57	191079.55	99.99	728.13	710.08	3664.7	0.00	95.53	191.08	191079.55	100.00	2:26:32	0.0000	0.0000	0.0000	728133.64	710076.52	97.52%	
1976	191.06	190.08	191056.44	190080.20	99.49	727.95	706.37	3660.7	0.00	95.55	190.08	190080.20	100.00	2:25:46	0.0000	0.0000	0.0000	727950.88	706374.27	97.04%	
1977	191.06	191.06	191058.76	191057.83	100.00	727.96	710.00	3664.7	0.00	95.55	191.06	191057.83	100.00	2:26:31	0.0000	0.0000	0.0000	727957.63	709996.06	97.53%	
1978	193.04	196.37	193036.77	196374.77	101.73	731.46	734.08	3703.4	0.00	99.84	196.37	196374.77	100.00	16:43:37	0.0000	0.0000	0.0000	731457.59	734079.33	100.36%	
1979	194.97	191.32	194968.20	191318.61	98.13	742.19	710.84	3664.4	0.00	96.98	191.32	191318.61	100.00	2:26:43	0.0000	0.0000	0.0000	742192.85	710841.15	95.78%	
1980	191.56	191.21	191560.89	191209.94	99.82	729.83	710.51	3664.7	0.00	95.30	191.21	191209.94	100.00	2:26:38	0.0000	0.0000	0.0000	729826.87	710508.01	97.35%	
1981	191.25	187.71	191253.12	187711.02	98.15	728.66	698.47	3692.0	0.00	95.45	187.71	187711.02	100.00	2:23:57	0.0000	0.0000	0.0000	728663.34	698472.25	95.86%	
1982	191.14	191.08	191144.49	191079.54	99.97	728.28	710.03	3664.4	0.00	95.51	191.06	191057.81	99.99	2:26:31	0.0000	0.0000	0.0000	728284.09	710034.99	97.49%	
1983	191.11	186.91	191108.72	186906.79	97.80	728.14	692.96	3674.3	0.00	95.53	186.91	186906.79	100.00	2:23:20	0.0000	0.0000	0.0000	728135.84	692963.22	95.17%	
1984	191.07	191.01	191070.02	191014.42	99.97	728.01	709.82	3664.7	0.00	95.55	191.01	191014.42	100.00	2:26:29	0.0000	0.0000	0.0000	728005.56	709819.52	97.50%	
1985	190.79	190.99	190790.53	190992.61	100.11	726.82	709.73	3664.7	0.00	95.69	190.99	190992.61	100.00	2:26:28	0.0000	0.0000	0.0000	726818.33	709730.11	97.65%	
1986	191.01	190.95	191005.73	190949.27	99.97	727.75	709.58	3664.4	0.00	95.58	190.95	190949.27	100.00	2:26:26	0.0000	0.0000	0.0000	727749.58	709579.96	97.50%	
1987	190.97	190.93	190967.36	190927.44	99.98	727.60	709.50	3664.4	0.00	95.60	190.93	190927.44	100.00	2:26:25	0.0000	0.0000	0.0000	727603.69	709497.39	97.51%	
1988	190.96	190.91	190956.06	190905.66	99.97	727.56	709.42	3664.4	0.00	95.60	190.91	190905.66	100.00	2:26:24	0.0000	0.0000	0.0000	727558.50	709421.02	97.51%	
1989	190.92	190.88	190916.71	190884.01	99.98	727.42	709.32	3664.4	0.00	95.62	190.88	190884.01	100.00	2:26:23	0.0000	0.0000	0.0000	727418.43	709315.21	97.51%	
1990	190.43	190.88	190427.49	190883.94	100.24	725.45	709.33	3664.4	0.00	95.87	190.88	190883.94	100.00	2:26:23	0.0000	0.0000	0.0000	725449.77	709334.41	97.78%	
1991	190.91	190.88	190908.49	190884.00	99.99	727.39	709.33	3664.4	0.00	95.63	190.88	190884.00	100.00	2:26:23	0.0000	0.0000	0.0000	727389.56	709325.96	97.52%	
1992	190.89	190.88	190888.54	190883.91	100.00	727.33	709.33	3664.4	0.00	95.64	190.88	190883.91	100.00	2:26:23	0.0000	0.0000	0.0000	727330.86	709325.55	97.52%	
1993	190.88	190.88	190875.11	190883.91	100.00	727.28	709.32	3664.4	0.00	95.64	190.88	190883.91	100.00	2:26:23	0.0000	0.0000	0.0000	727283.19	709316.89	97.53%	
1994	190.88	190.88	190881.18	190884.01	100.00	727.30	709.32	3664.4	0.00	95.64	190.88	190884.01	100.00	2:26:23	0.0000	0.0000	0.0000	727298.51	709320.14	97.53%	
1995	190.88	190.84	190881.73	190840.58	99.98	727.28	709.15	3664.1	0.00	95.64	190.84	190840.58	100.00	2:26:21	0.0000	0.0000	0.0000	727275.77	709149.98	97.51%	
1996	190.85	190.82	190852.24	190818.81	99.98	727.17	709.09	3664.1	0.00	95.66	190.82	190818.81	100.00	2:26:20	0.0000	0.0000	0.0000	727169.01	709087.37	97.51%	
1997	190.80	190.78	190799.27	190775.34	99.99	727.00	708.92	3664.1	0.00	95.68	190.78	190775.34	100.00	2:26:18	0.0000	0.0000	0.0000	727004.71	708922.19	97.51%	
1998	190.82	190.82	190819.98	190818.85	100.00	727.08	709.07	3664.4	0.00	95.67	190.82	190818.85	100.00	2:26:20	0.0000	0.0000	0.0000	727075.93	709070.75	97.52%	
1999	190.83	190.58	190827.93	190579.88	99.87	727.11	708.29	3664.1	0.00	95.67	190.58	190579.88	100.00	2:26:09	0.0000	0.0000	0.0000	727107.69	708287.92	97.41%	
2000	190.56	190.82	190555.88	190818.72	100.14	726.16	709.09	3664.4	0.00	95.80	190.82	190818.72	100.00	2:26:20	0.0000	0.0000	0.0000	726157.62	709090.15	97.65%	
2001	190.80	190.78	190795.44	190775.22	99.99	726.98	708.93	3664.1	0.00	95.68	190.78	190775.22	100.00	2:26:18	0.0000	0.0000	0.0000	726975.21	708928.81	97.52%	
2002	190.76	190.73	190755.69	190731.82	99.99	726.84	708.77	3664.1	0.00	95.70	190.73	190731.82	100.00	2:26:16	0.0000	0.0000	0.0000	726842.62	708765.81	97.51%	
2003	190.78	190.75	190781.50	190753.55	99.99	726.93	708.85	3664.1	0.00	95.69	190.75	190753.55	100.00	2:26:17	0.0000	0.0000	0.0000	726929.41	708852.74	97.51%	
2004	190.75	190.75	190754.37	190753.60	100.00	726.83	708.84	3664.1	0.00	95.70	190.75	190753.60	100.00	2:26:17	0.0000	0.0000	0.0000	726829.04	708838.00	97.52%	
2005	190.76	190.73	190764.44	190731.83	99.98	726.85	708.75	3664.1	0.00	95.70	190.73	190731.83	100.00	2:26:16	0.0000	0.0000	0.0000	726847.86	708749.39	97.51%	
2006	190.72	190.73	190722.92	190731.87	100.00	726.72	708.77	3664.1	0.00	95.72	190.73	190731.87	100.00	2:26:16	0.0000	0.0000	0.0000	726720.73	708766.76	97.53%	
2007	190.74	190.69	190744.82	190688.33	99.97	726.80	708.61	3664.1	0.00	95.71	190.69	190688.33	100.00	2:26:14	0.0000	0.0000	0.0000	726795.86	708606.60	97.50%	
2008	190.74	190.71	190738.71	190710.15	99.99	726.77	708.69	3664.1	0.00	95.71	190.71	190710.15	100.00	2:26:15	0.0000	0.0000	0.0000	726771.45	708694.08	97.51%	
2009	190.43	190.67	190428.42	190666.96	100.13	725.49	708.52	3664.1	0.00	95.87	190.67	190666.96	100.00	2:26:13	0.0000	0.0000	0.0000	725486.97	708520.41	97.66%	
2010	190.71	190.49	190707.23	190492.96	99.89	726.64	707.92	3664.1	0.00	95.73	190.49	190492.96	100.00	2:26:05	0.0000	0.0000	0.0000	726636.71	707923.63	97.42%	
2011	190.69	190.64	190692.49	190644.93	99.98	726.58	708.43	3664.1	0.00	95.74	190.64	190644.93	100.00	2:26:12	0.0000	0.0000	0.0000	726579.50	708430.09	97.50%	
2012	190.68	187.97	190683.40	187971.78	98.58	726.56	698.97	3691.7	0.00	95.74	187.97	187971.78	100.00	2:24:09	0.0000	0.0000	0.0000	726558.71	698972.14	96.20%	
2013	190.67	190.64	190666.50	190644.89	99.99	726.48	708.44	3663.8	0.00	95.75	190.64	190644.89	100.00	2:26:12	0.0000	0.0000	0.0000	726475.80	708438.73	97.52%	
2014	190.68	190.10	190676.62	190101.66	99.70	726.53	706.17	3661.6	0.00	95.74	190.10	190101.66	100.00	2:25:47	0.0000	0.0000	0.0000	726526.54	706165.19	97.20%	
2015	190.63	189.86	190633.53	189862.57	99.60	726.35	705.56	3663.8	0.00	95.76	189.86	189862.57	100.00	2:25:36	0.0000	0.0000	0.0000	726353.61	705561.91	97.14%	
2016	190.61	190.58	190608.55	190579.66	99.98	726.28	708.18	3663.8	0.00	95.78	190.58	190579.66	100.00	2:26:09	0.0000	0.0000	0.0000	726283.82	708176.23	97.51%	
2017	190.59	190.97	190587.70	190970.93	100.20	726.17	709.78	3665.3	0.00	95.79	190.97	190970.93	100.00	2:26:27	0.0000	0.0000	0.0000	726173.34	709778.03	97.74%	
2018	190.62	190.38	190622.46	190384.10	99.87	726.31	707.34	3662.8	0.00	95.77	190.38	190384.10	100.00	2:26:00	0.0000	0.0000	0.0000	726307.95	707337.51	97.39%	
2019	190.60	189.91	190598.30	189906.02	99.64	726.23	705.35	3661.3	0.00	95.78	189.91	189906.02	100.00	2:25:38	0.0000	0.0000	0.0000	726226.01	705353.88	97.13%	
2020	190.60	190.30	190597.11	190297.42	99.84	726.24	707.06	3662.8	0.00	95.78	190.30	190297.42	100.00	2:25:56	0.0000	0.0000	0.0000	726238.07	707059.99	97.36%	
2021	190.58	190.56	190576.73	190557.96	99.99	726.15	708.10	3663.8	0.00	95.79	190.56	190557.96	100.00	2:26:08	0.0000	0.0000	0.0000	726153.52	708101.42	97.51%	
2022	190.53	190.54	190527.08	190536.29	100.00	725.96	708.00	3663.8	0.00	95.82	190.54	190536.29	100.00	2:26:07	0.0000	0.0000	0.0000	725957.87	708003.40	97.53%	
2023	190.57	190.54	190569.78	190536.25	99.98	726.13	708.03	3663.5	0.00	95.80	190.54	190536.25	100.00	2:26:07	0.0000	0.0000	0.0000	726134.46	708027.75	97.51%	
2024	190.56	190.56	190555.05	190557.92	100.00	726.07	708.09	3663.8	0.00	95.80	190.56	190557.92	100.00	2:26:08	0.0000	0.0000	0.0000	726071.39	708094.50	97.52%	
2025	190.45	190.49	190451.83	190492.71	100.02	725.67	707.85	3663.5	0.00	95.86	190.49	190492.71	100.00	2:26:05	0.0000	0.0000	0.0000	725666.66	707850.87	97.54%	
2026	190.50	190.43	190498.03	190427.61	99.96	725.88	707.62	3663.5	0.00	95.83	190.43	190427.61	100.00	2:26:02	0.0000	0.0000	0.0000	725881.46	707615.44	97.48%	
2027	190.52	190.49	190519.58	190492.69	99.99	725.96	707.85	3663.8	0.00	95.82	190.49	190492.69	100.00	2:26:05	0.0000	0.0000	0.0000	725958.02	707847.06	97.51%	
2028	190.50	190.36	190502.68	190362.29	99.93	725.87	707.28	3662.8	0.00	95.83	190.36	190362.29	100.00	2:25:59	0.0000	0.0000	0.0000	725874.59	707278.29	97.44%	
2029	190.43	190.41	190429.31	190405.77	99.99	725.63	707.55	3663.5	0.00	95.87	190.41	190405.77	100.00	2:26:01	0.0000	0.0000	0.0000	725627.08	707545.33	97.51%	
2030	192.44	196.71	192443.54	196710.28	102.22	729.32	735.56	3702.2	0.00	99.64	196.71	196710.28	100.00	16:45:20	0.0000	0.0000	0.0000	729319.21	735561.71	100.86%	
2031	194.38	190.71	194380.69	190710.01	98.11	739.99	708.53	3662.8	0.00	97.27	190.71	190710.01	100.00	2:26:15	0.0000	0.0000	0.0000	739988.95	708526.27	95.75%	
2032	190.96	190.62	190956.46	190623.08	99.83	727.56	708.27	3663.1	0.00	95.60	190.62	190623.08	100.00	2:26:11	0.0000	0.0000	0.0000	727557.86	708268.96	97.35%	
2033	190.69	190.54	190692.57	190536.14	99.92	726.58	707.98	3663.5	0.00	95.74	190.54	190536.14	100.00	2:26:07	0.0000	0.0000	0.0000	726575.21	707979.48	97.44%	
2034	190.58	190.49	190578.12	190492.68	99.96	726.16	707.81	3663.1	0.00	95.79	190.49	190492.68	100.00	2:26:05	0.0000	0.0000	0.0000	726162.21	707814.10	97.47%	
2035	190.41	190.47	190411.51	190470.96	100.03	725.53	707.72	3663.1	0.00	95.88	190.47	190470.96	100.00	2:26:04	0.0000	0.0000	0.0000	725531.67	707723.83	97.55%	
2036	190.48	190.43	190476.71	190427.48	99.97	725.77	707.58	3663.5	0.00	95.84	190.43	190427.48	100.00	2:26:02	0.0000	0.0000	0.0000	725766.17	707583.37	97.49%	
2037	190.41	190.23	190411.31	190231.95	99.91	725.52	706.80	3662.5	0.00	95.88	190.23	190231.95	100.00	2:25:53	0.0000	0.0000	0.0000	725517.05	706795.37	97.42%	
2038	190.42	190.36	190415.64	190362.27	99.97	725.54	707.36	3663.5	0.00	95.87	190.36	190362.27	100.00	2:25:59	0.0000	0.0000	0.0000	725540.44	707357.57	97.49%	
2039	190.40	190.38	190400.86	190384.01	99.99	725.51	707.43	3663.5	0.00	95.88	190.38	190384.01	100.00	2:26:00	0.0000	0.0000	0.0000	725512.49	707433.44	97.51%	
2040	190.07	190.36	190074.24	190362.30	100.15	724.31	707.35	3663.1	0.00	96.05	190.36	190362.30	100.00	2:25:59	0.0000	0.0000	0.0000	724308.97	707353.05	97.66%	
2041	190.37	190.34	190366.20	190340.54	99.99	725.35	707.27	3663.1	0.00	95.90	190.34	190340.54	100.00	2:25:58	0.0000	0.0000	0.0000	725350.39	707265.21	97.51%	
2042	190.35	190.30	190354.07	190297.07	99.97	725.31	707.12	3663.1	0.00	95.91	190.30	190297.07	100.00	2:25:56	0.0000	0.0000	0.0000	725307.97	707115.25	97.49%	
2043	190.34	190.30	190337.93	190297.08	99.98	725.25	707.12	3663.1	0.00	95.91	190.30	190297.08	100.00	2:25:56	0.0000	0.0000	0.0000	725254.65	707119.92	97.50%	
2044	190.30	190.28	190302.45	190275.34	99.99	725.14	707.03	3663.1	0.00	95.93	190.28	190275.34	100.00	2:25:55	0.0000	0.0000	0.0000	725139.94	707033.38	97.50%	
2045	190.30	190.30	190295.52	190297.07	100.00	725.12	707.10	3663.1	0.00	95.94	190.30	190297.07	100.00	2:25:56	0.0000	0.0000	0.0000	725118.73	707097.95	97.51%	
2046	190.30	190.25	190296.46	190253.60	99.98	725.09	706.94	3663.1	0.00	95.93	190.25	190253.60	100.00	2:25:54	0.0000	0.0000	0.0000	725085.60	706937.26	97.50%	
2047	190.28	190.25	190284.01	190253.61	99.98	725.05	706.93	3663.1	0.00	95.94	190.25	190253.61	100.00	2:25:54	0.0000	0.0000	0.0000	725054.20	706931.43	97.50%	
2048	190.26	190.23	190258.05	190231.88	99.99	724.95	706.88	3663.1	0.00	95.95	190.23	190231.88	100.00	2:25:53	0.0000	0.0000	0.0000	724952.49	706880.07	97.51%	
2049	190.26	190.25	190264.32	190253.61	99.99	724.99	706.93	3663.1	0.00	95.95	190.25	190253.61	100.00	2:25:54	0.0000	0.0000	0.0000	724987.26	706932.86	97.51%	
2050	190.26	190.25	190263.18	190253.61	99.99	724.97	706.92	3662.8	0.00	95.95	190.25	190253.61	100.00	2:25:54	0.0000	0.0000	0.0000	724965.81	706919.18	97.51%	
2051	190.25	190.21	190250.84	190210.15	99.98	724.90	706.78	3662.8	0.00	95.96	190.21	190210.15	100.00	2:25:52	0.0000	0.0000	0.0000	724902.84	706783.42	97.50%	
2052	190.01	190.21	190013.13	190210.14	100.10	724.03	706.78	3663.1	0.00	96.08	190.21	190210.14	100.00	2:25:52	0.0000	0.0000	0.0000	724026.32	706776.73	97.62%	
2053	190.19	190.19	190190.70	190188.40	100.00	724.72	706.67	3662.8	0.00	95.99	190.19	190188.40	100.00	2:25:51	0.0000	0.0000	0.0000	724716.68	706665.19	97.51%	
2054	190.21	190.19	190206.31	190188.40	99.99	724.74	706.67	3662.8	0.00	95.98	190.19	190188.40	100.00	2:25:51	0.0000	0.0000	0.0000	724736.83	706665.45	97.51%	
2055	189.50	190.19	189496.33	190188.41	100.37	722.14	706.67	3662.8	0.00	96.34	190.19	190188.41	100.00	2:25:51	0.0000	0.0000	0.0000	722141.53	706673.88	97.86%	
2056	190.22	190.19	190223.12	190188.41	99.98	724.78	706.68	3662.8	0.00	95.97	190.19	190188.41	100.00	2:25:51	0.0000	0.0000	0.0000	724776.69	706681.33	97.50%	
2057	190.19	190.17	190187.87	190166.67	99.99	724.66	706.59	3662.8	0.00	95.99	190.17	190166.67	100.00	2:25:50	0.0000	0.0000	0.0000	724663.62	706591.29	97.51%	
2058	190.18	190.17	190183.22	190166.67	99.99	724.65	706.58	3662.8	0.00	95.99	190.17	190166.67	100.00	2:25:50	0.0000	0.0000	0.0000	724652.18	706577.00	97.51%	
2059	190.17	190.14	190174.79	190144.96	99.98	724.61	706.50	3662.8	0.00	96.00	190.14	190144.96	100.00	2:25:49	0.0000	0.0000	0.0000	724611.63	706504.13	97.50%	
2060	190.16	190.17	190158.89	190166.67	100.00	724.57	706.57	3662.8	0.00	96.00	190.17	190166.67	100.00	2:25:50	0.0000	0.0000	0.0000	724565.07	706571.05	97.52%	
2061	190.15	190.10	190151.21	190101.47	99.97	724.52	706.35	3662.8	0.00	96.01	190.10	190101.47	100.00	2:25:47	0.0000	0.0000	0.0000	724518.84	706350.80	97.49%	
