Cycle_ID	Step_ID	Step_Type	Step_Time	Cap	CmpCap	Energy	CmpEng	Capacitance_Chg	Start_Vol	End_Vol	Start_Temperature	End_Temperature
120	240	CCCV_Chg	0.12	224.75	224748.68	852.35	852347.22	224.7	3033.8	4296.8	0.0	0.0	
120	241	CC_DChg	0.12	224.69	224690.72	836.46	836455.07	224.7	4284.7	2999.4	0.0	0.0	
121	242	CCCV_Chg	0.12	224.09	224093.57	849.98	849982.51	224.1	3037.8	4296.8	0.0	0.0	
121	243	CC_DChg	0.12	224.62	224624.86	836.21	836212.81	224.6	4284.1	2999.1	0.0	0.0	
122	244	CCCV_Chg	0.12	224.70	224696.22	852.17	852167.02	224.7	3033.5	4296.8	0.0	0.0	
122	245	CC_DChg	0.12	224.63	224627.66	836.23	836231.74	224.6	4284.1	2999.7	0.0	0.0	
123	246	CCCV_Chg	0.12	224.64	224636.12	851.96	851961.41	224.6	3038.1	4297.1	0.0	0.0	
123	247	CC_DChg	0.12	224.56	224564.41	835.99	835988.24	224.6	4284.1	2999.7	0.0	0.0	
124	248	CCCV_Chg	0.12	224.63	224629.99	851.92	851924.43	224.6	3033.8	4297.1	0.0	0.0	
124	249	CC_DChg	0.12	224.57	224568.34	836.00	835997.47	224.6	4284.1	2999.1	0.0	0.0	
125	250	CCCV_Chg	0.12	223.94	223937.41	849.05	849052.91	223.9	3033.2	4297.1	0.0	0.0	
125	251	CC_DChg	0.12	224.53	224525.71	835.83	835828.29	224.5	4284.7	2998.2	0.0	0.0	
126	252	CCCV_Chg	0.12	224.55	224547.64	851.63	851629.62	224.5	3037.2	4297.1	0.0	0.0	
126	253	CC_DChg	0.12	224.48	224477.81	835.66	835663.57	224.5	4284.1	2999.1	0.0	0.0	
127	254	CCCV_Chg	0.12	224.50	224503.20	851.46	851456.67	224.5	3037.5	4296.8	0.0	0.0	
127	255	CC_DChg	0.12	224.44	224435.33	835.51	835510.79	224.4	4284.7	2999.4	0.0	0.0	
128	256	CCCV_Chg	0.12	224.48	224477.01	851.38	851378.88	224.5	3033.5	4297.1	0.0	0.0	
128	257	CC_DChg	0.12	224.44	224437.23	835.51	835514.91	224.4	4284.1	2998.8	0.0	0.0	
129	258	CCCV_Chg	0.12	224.43	224431.90	851.21	851207.49	224.4	3037.5	4297.1	0.0	0.0	
129	259	CC_DChg	0.12	224.35	224353.82	835.22	835216.22	224.4	4284.1	2999.1	0.0	0.0	
130	260	CCCV_Chg	0.12	224.39	224386.75	851.07	851065.62	224.4	3033.8	4297.1	0.0	0.0	
130	261	CC_DChg	0.12	224.35	224349.67	835.20	835197.14	224.3	4284.1	2999.1	0.0	0.0	
131	262	CCCV_Chg	0.12	224.36	224363.40	850.98	850980.29	224.4	3037.8	4297.1	0.0	0.0	
131	263	CC_DChg	0.12	224.31	224306.76	835.04	835037.74	224.3	4284.7	2999.1	0.0	0.0	
132	264	CCCV_Chg	0.12	224.33	224333.65	850.86	850857.55	224.3	3033.8	4296.8	0.0	0.0	
132	265	CC_DChg	0.12	224.00	224000.18	833.81	833814.58	224.0	4284.1	2998.5	0.0	0.0	
133	266	CCCV_Chg	0.12	224.30	224304.19	850.74	850738.15	224.3	3032.6	4297.1	0.0	0.0	
133	267	CC_DChg	0.12	224.22	224215.68	834.71	834710.46	224.2	4284.1	2999.1	0.0	0.0	
134	268	CCCV_Chg	0.12	224.28	224281.94	850.69	850690.59	224.3	3037.5	4297.1	0.0	0.0	
134	269	CC_DChg	0.12	224.22	224217.41	834.73	834725.08	224.2	4284.7	2998.8	0.0	0.0	
135	270	CCCV_Chg	0.12	224.23	224233.03	850.50	850501.84	224.2	3037.5	4297.1	0.0	0.0	
135	271	CC_DChg	0.12	224.15	224152.31	834.47	834469.30	224.2	4284.7	2999.7	0.0	0.0	
136	272	CCCV_Chg	0.12	223.31	223310.37	846.78	846782.22	223.3	3037.8	4297.1	0.0	0.0	
136	273	CC_DChg	0.12	224.11	224109.59	834.32	834318.13	224.1	4284.7	2999.7	0.0	0.0	
137	274	CCCV_Chg	0.12	224.15	224152.64	850.21	850206.17	224.2	3038.1	4296.8	0.0	0.0	
137	275	CC_DChg	0.12	224.09	224085.33	834.22	834221.55	224.1	4284.1	2999.1	0.0	0.0	
138	276	CCCV_Chg	0.12	224.12	224120.75	850.07	850069.52	224.1	3033.2	4296.8	0.0	0.0	
138	277	CC_DChg	0.12	224.04	224043.03	834.05	834045.32	224.0	4284.1	2999.1	0.0	0.0	
139	278	CCCV_Chg	0.12	224.06	224061.07	849.88	849880.16	224.1	3033.8	4296.8	0.0	0.0	
139	279	CC_DChg	0.12	224.00	223996.14	833.90	833897.77	224.0	4284.1	2999.7	0.0	0.0	
140	280	CCCV_Chg	0.12	224.04	224039.21	849.79	849794.59	224.0	3037.8	4297.1	0.0	0.0	
140	281	CC_DChg	0.12	223.97	223972.44	833.80	833799.96	224.0	4284.1	2999.1	0.0	0.0	
141	282	CCCV_Chg	0.12	224.03	224031.85	849.78	849780.38	224.0	3037.5	4296.8	0.0	0.0	
141	283	CC_DChg	0.12	223.98	223975.39	833.82	833817.75	224.0	4284.7	2999.4	0.0	0.0	
142	284	CCCV_Chg	0.12	223.96	223963.83	849.52	849522.01	224.0	3037.5	4297.1	0.0	0.0	
142	285	CC_DChg	0.12	223.91	223912.33	833.56	833564.14	223.9	4284.1	2999.1	0.0	0.0	
143	286	CCCV_Chg	0.12	223.93	223930.66	849.40	849398.59	223.9	3036.9	4297.1	0.0	0.0	
143	287	CC_DChg	0.12	223.85	223847.93	833.33	833328.38	223.8	4284.1	2999.7	0.0	0.0	
144	288	CCCV_Chg	0.12	223.91	223907.07	849.32	849324.74	223.9	3033.8	4297.1	0.0	0.0	
144	289	CC_DChg	0.12	223.83	223829.69	833.27	833273.27	223.8	4284.7	2999.7	0.0	0.0	
145	290	CCCV_Chg	0.12	223.39	223389.79	847.29	847290.85	223.4	3033.8	4297.1	0.0	0.0	
145	291	CC_DChg	0.12	223.83	223832.68	833.27	833267.57	223.8	4284.7	2999.4	0.0	0.0	
146	292	CCCV_Chg	0.12	223.83	223834.95	849.07	849070.57	223.8	3033.8	4297.1	0.0	0.0	
146	293	CC_DChg	0.12	223.77	223765.17	833.03	833030.70	223.8	4284.1	2999.4	0.0	0.0	
147	294	CCCV_Chg	0.12	223.80	223797.77	848.95	848946.88	223.8	3034.4	4297.1	0.0	0.0	
147	295	CC_DChg	0.12	223.78	223782.09	833.07	833074.22	223.8	4284.1	2997.8	0.0	0.0	
148	296	CCCV_Chg	0.12	223.77	223773.57	848.84	848840.15	223.8	3032.6	4296.8	0.0	0.0	
148	297	CC_DChg	0.12	223.72	223717.52	832.85	832853.36	223.7	4284.4	2999.7	0.0	0.0	
149	298	CCCV_Chg	0.12	223.74	223735.27	848.71	848710.93	223.7	3034.1	4297.1	0.0	0.0	
149	299	CC_DChg	0.12	223.68	223676.20	832.70	832701.10	223.7	4283.8	2999.4	0.0	0.0	
150	300	CCCV_Chg	0.12	223.70	223698.11	848.56	848562.81	223.7	3033.5	4297.1	0.0	0.0	
150	301	CC_DChg	0.12	223.35	223352.31	831.38	831382.41	223.4	4284.1	2999.4	0.0	0.0	
151	302	CCCV_Chg	0.12	223.70	223700.55	848.59	848588.49	223.7	3037.5	4297.1	0.0	0.0	
151	303	CC_DChg	0.12	223.64	223638.34	832.55	832545.64	223.6	4284.1	2999.4	0.0	0.0	
152	304	CCCV_Chg	0.12	223.64	223636.64	848.35	848346.35	223.6	3037.8	4297.1	0.0	0.0	
152	305	CC_DChg	0.12	223.60	223596.40	832.38	832376.98	223.6	4283.8	2998.8	0.0	0.0	
153	306	CCCV_Chg	0.12	223.64	223642.17	848.37	848372.25	223.6	3032.9	4297.1	0.0	0.0	
153	307	CC_DChg	0.12	223.60	223595.22	832.41	832411.33	223.6	4284.1	2999.7	0.0	0.0	
154	308	CCCV_Chg	0.12	223.63	223625.44	848.31	848311.45	223.6	3037.5	4297.1	0.0	0.0	
154	309	CC_DChg	0.12	223.21	223207.18	831.05	831048.99	223.2	4284.1	2998.8	0.0	0.0	
155	310	CCCV_Chg	0.12	223.58	223578.16	848.13	848133.70	223.6	3037.5	4297.1	0.0	0.0	
155	311	CC_DChg	0.12	223.53	223528.25	832.15	832151.64	223.5	4284.7	2999.1	0.0	0.0	
156	312	CCCV_Chg	0.12	223.53	223533.87	847.98	847983.13	223.5	3037.2	4297.1	0.0	0.0	
156	313	CC_DChg	0.12	223.46	223460.52	831.91	831909.45	223.5	4283.8	2999.4	0.0	0.0	
157	314	CCCV_Chg	0.12	223.48	223479.44	847.79	847794.97	223.5	3037.8	4296.8	0.0	0.0	
157	315	CC_DChg	0.12	223.44	223436.30	831.81	831808.21	223.4	4284.7	2998.8	0.0	0.0	
158	316	CCCV_Chg	0.80	225.11	225110.24	850.98	850977.40	225.1	3018.3	4297.1	0.0	0.0	
158	317	CC_DChg	0.81	228.80	228798.58	855.92	855915.31	228.8	4294.7	2999.7	0.0	0.0	
159	318	CCCV_Chg	0.12	226.82	226815.50	859.84	859841.79	226.8	3020.8	4297.1	0.0	0.0	
159	319	CC_DChg	0.12	223.60	223597.54	832.25	832252.93	223.6	4284.7	2999.1	0.0	0.0	
160	320	CCCV_Chg	0.12	223.52	223520.19	847.69	847691.83	223.5	3038.1	4297.1	0.0	0.0	
160	321	CC_DChg	0.12	223.60	223596.56	832.38	832379.06	223.6	4246.9	2999.4	0.0	0.0	
161	322	CCCV_Chg	0.12	223.32	223322.21	847.11	847108.78	223.3	3098.9	4297.1	0.0	0.0	
161	323	CC_DChg	0.12	223.36	223357.70	831.46	831459.38	223.4	4283.8	2999.7	0.0	0.0	
162	324	CCCV_Chg	0.12	223.42	223422.85	847.57	847570.64	223.4	3037.5	4297.1	0.0	0.0	
162	325	CC_DChg	0.12	223.29	223287.80	831.20	831198.03	223.3	4283.8	2999.4	0.0	0.0	
163	326	CCCV_Chg	0.12	223.33	223332.77	847.26	847256.08	223.3	3037.2	4297.1	0.0	0.0	
163	327	CC_DChg	0.12	223.22	223218.71	830.96	830960.07	223.2	4283.8	2999.4	0.0	0.0	
164	328	CCCV_Chg	0.12	223.25	223253.26	846.97	846969.02	223.3	3033.5	4297.1	0.0	0.0	
164	329	CC_DChg	0.12	223.17	223171.51	830.80	830796.40	223.2	4283.8	2999.1	0.0	0.0	
165	330	CCCV_Chg	0.12	223.20	223195.49	846.73	846729.07	223.2	3032.9	4296.8	0.0	0.0	
165	331	CC_DChg	0.12	222.89	222887.25	829.74	829741.23	222.9	4284.4	2999.4	0.0	0.0	
166	332	CCCV_Chg	0.12	223.16	223155.40	846.65	846648.64	223.2	3033.8	4296.8	0.0	0.0	
166	333	CC_DChg	0.12	223.08	223081.36	830.45	830454.35	223.1	4283.8	2999.1	0.0	0.0	
167	334	CCCV_Chg	0.12	223.07	223072.46	846.30	846296.42	223.1	3037.2	4297.1	0.0	0.0	
167	335	CC_DChg	0.12	223.02	223016.75	830.23	830231.37	223.0	4284.4	2999.4	0.0	0.0	
168	336	CCCV_Chg	0.12	222.86	222860.95	845.47	845473.91	222.9	3033.5	4296.8	0.0	0.0	
168	337	CC_DChg	0.12	223.00	222997.04	830.15	830152.65	223.0	4283.8	2999.4	0.0	0.0	
169	338	CCCV_Chg	0.12	223.03	223034.54	846.17	846170.06	223.0	3037.5	4296.8	0.0	0.0	
169	339	CC_DChg	0.12	222.97	222974.48	830.08	830075.01	223.0	4284.4	2999.4	0.0	0.0	
170	340	CCCV_Chg	0.12	222.98	222980.36	845.97	845968.84	223.0	3032.9	4296.8	0.0	0.0	
170	341	CC_DChg	0.12	222.91	222909.95	829.84	829836.79	222.9	4283.8	2999.1	0.0	0.0	
171	342	CCCV_Chg	0.12	222.97	222966.97	845.93	845934.84	223.0	3033.8	4296.8	0.0	0.0	
171	343	CC_DChg	0.12	222.89	222888.52	829.76	829759.08	222.9	4284.4	2999.1	0.0	0.0	
172	344	CCCV_Chg	0.12	222.62	222622.01	844.65	844647.18	222.6	3037.2	4297.1	0.0	0.0	
172	345	CC_DChg	0.12	222.48	222475.03	828.20	828202.40	222.5	4284.4	2999.7	0.0	0.0	
173	346	CCCV_Chg	0.12	222.87	222869.17	845.56	845564.98	222.9	3038.1	4296.8	0.0	0.0	
173	347	CC_DChg	0.12	222.84	222841.79	829.58	829576.67	222.8	4283.8	2998.5	0.0	0.0	
174	348	CCCV_Chg	0.12	222.86	222857.82	845.55	845545.82	222.9	3033.2	4297.1	0.0	0.0	
174	349	CC_DChg	0.12	222.80	222799.03	829.44	829442.94	222.8	4283.8	2999.1	0.0	0.0	
175	350	CCCV_Chg	0.12	222.83	222829.32	845.43	845425.41	222.8	3033.5	4296.8	0.0	0.0	
175	351	CC_DChg	0.12	222.80	222799.18	829.41	829407.82	222.8	4284.4	2998.5	0.0	0.0	
176	352	CCCV_Chg	0.12	222.82	222824.96	845.40	845395.90	222.8	3032.3	4296.8	0.0	0.0	
176	353	CC_DChg	0.12	222.74	222736.45	829.21	829205.36	222.7	4284.4	2999.4	0.0	0.0	
177	354	CCCV_Chg	0.12	222.79	222785.00	845.27	845272.90	222.8	3037.8	4297.1	0.0	0.0	
177	355	CC_DChg	0.12	222.41	222412.19	828.06	828060.02	222.4	4283.8	2998.5	0.0	0.0	
178	356	CCCV_Chg	0.12	222.74	222740.31	845.10	845096.80	222.7	3036.9	4297.1	0.0	0.0	
178	357	CC_DChg	0.12	222.63	222632.19	828.84	828839.94	222.6	4283.8	2999.4	0.0	0.0	
179	358	CCCV_Chg	0.12	222.70	222703.27	844.97	844968.33	222.7	3037.5	4296.8	0.0	0.0	
179	359	CC_DChg	0.12	222.65	222653.76	828.88	828877.46	222.7	4284.4	2999.1	0.0	0.0	
180	360	CCCV_Chg	0.12	222.66	222656.36	844.79	844787.83	222.7	3033.5	4296.8	0.0	0.0	
180	361	CC_DChg	0.12	222.61	222608.39	828.72	828719.58	222.6	4284.4	2999.7	0.0	0.0	
181	362	CCCV_Chg	0.12	222.40	222398.71	843.74	843735.62	222.4	3037.5	4297.1	0.0	0.0	
181	363	CC_DChg	0.12	222.57	222566.48	828.56	828560.64	222.6	4283.8	2999.4	0.0	0.0	
182	364	CCCV_Chg	0.12	222.34	222339.93	843.59	843589.46	222.3	3033.2	4297.1	0.0	0.0	
182	365	CC_DChg	0.12	222.55	222547.38	828.49	828487.07	222.5	4283.8	2998.8	0.0	0.0	
183	366	CCCV_Chg	0.12	222.58	222583.59	844.54	844535.77	222.6	3033.5	4297.1	0.0	0.0	
183	367	CC_DChg	0.12	222.54	222543.77	828.49	828486.99	222.5	4283.8	2999.1	0.0	0.0	
184	368	CCCV_Chg	0.12	222.54	222542.87	844.38	844376.90	222.5	3033.2	4297.1	0.0	0.0	
184	369	CC_DChg	0.12	222.48	222475.68	828.22	828219.74	222.5	4283.8	2999.7	0.0	0.0	
185	370	CCCV_Chg	0.12	213.64	213639.31	809.83	809827.43	213.6	3037.5	4296.8	0.0	0.0	
185	371	CC_DChg	0.12	222.46	222455.07	828.14	828141.47	222.5	4283.8	2999.1	0.0	0.0	
186	372	CCCV_Chg	0.12	222.47	222474.39	844.14	844136.71	222.5	3037.5	4297.1	0.0	0.0	
186	373	CC_DChg	0.12	222.41	222413.15	828.01	828009.61	222.4	4283.8	2999.7	0.0	0.0	
187	374	CCCV_Chg	0.12	222.42	222423.09	843.97	843971.04	222.4	3033.8	4297.1	0.0	0.0	
187	375	CC_DChg	0.12	222.41	222413.56	827.99	827989.56	222.4	4284.4	2999.1	0.0	0.0	
188	376	CCCV_Chg	0.12	222.41	222409.56	843.90	843896.83	222.4	3037.2	4297.1	0.0	0.0	
188	377	CC_DChg	0.12	222.36	222364.32	827.80	827804.20	222.4	4284.4	2999.1	0.0	0.0	
189	378	CCCV_Chg	0.12	222.41	222408.51	843.90	843897.55	222.4	3032.9	4297.1	0.0	0.0	
189	379	CC_DChg	0.12	222.34	222344.63	827.74	827739.51	222.3	4283.8	2999.1	0.0	0.0	
190	380	CCCV_Chg	0.12	222.36	222355.33	843.69	843694.81	222.4	3036.9	4297.1	0.0	0.0	
190	381	CC_DChg	0.12	222.30	222300.73	827.57	827565.73	222.3	4284.4	2998.8	0.0	0.0	
191	382	CCCV_Chg	0.12	222.35	222354.02	843.71	843710.26	222.4	3032.6	4297.1	0.0	0.0	
191	383	CC_DChg	0.12	222.26	222261.54	827.44	827439.80	222.3	4283.8	2999.7	0.0	0.0	
192	384	CCCV_Chg	0.12	222.25	222254.38	843.38	843377.77	222.3	3038.1	4297.1	0.0	0.0	
192	385	CC_DChg	0.12	222.28	222281.42	827.50	827502.50	222.3	4284.4	2999.7	0.0	0.0	
193	386	CCCV_Chg	0.12	222.30	222303.59	843.53	843533.42	222.3	3033.5	4297.1	0.0	0.0	
193	387	CC_DChg	0.12	222.24	222239.52	827.37	827366.78	222.2	4284.4	2999.4	0.0	0.0	
194	388	CCCV_Chg	0.12	222.25	222250.51	843.34	843339.66	222.3	3033.8	4297.1	0.0	0.0	
194	389	CC_DChg	0.12	222.20	222200.09	827.20	827197.39	222.2	4284.4	2999.7	0.0	0.0	
195	390	CCCV_Chg	0.12	222.19	222192.51	843.12	843119.50	222.2	3033.8	4297.1	0.0	0.0	
195	391	CC_DChg	0.12	222.15	222154.00	827.01	827013.24	222.2	4284.4	2999.1	0.0	0.0	
196	392	CCCV_Chg	0.12	222.18	222179.19	843.08	843076.67	222.2	3033.2	4297.1	0.0	0.0	
196	393	CC_DChg	0.12	222.11	222107.68	826.87	826865.54	222.1	4284.4	2999.7	0.0	0.0	
197	394	CCCV_Chg	0.12	222.15	222154.24	842.98	842976.49	222.2	3033.8	4297.1	0.0	0.0	
197	395	CC_DChg	0.12	222.09	222086.38	826.78	826776.09	222.1	4283.8	2999.7	0.0	0.0	
198	396	CCCV_Chg	0.12	222.12	222116.79	842.85	842845.95	222.1	3034.1	4297.1	0.0	0.0	
198	397	CC_DChg	0.12	222.06	222062.52	826.69	826686.03	222.1	4284.4	2998.8	0.0	0.0	
199	398	CCCV_Chg	0.12	222.10	222102.09	842.79	842789.57	222.1	3032.9	4297.1	0.0	0.0	
199	399	CC_DChg	0.12	222.04	222041.76	826.60	826597.26	222.0	4284.4	2999.1	0.0	0.0	
200	400	CCCV_Chg	0.12	222.08	222080.12	842.71	842713.87	222.1	3032.6	4297.1	0.0	0.0	
200	401	CC_DChg	0.12	222.00	221998.90	826.45	826454.74	222.0	4284.4	2999.4	0.0	0.0	
201	402	CCCV_Chg	0.12	222.03	222030.13	842.52	842524.15	222.0	3033.5	4296.8	0.0	0.0	
201	403	CC_DChg	0.12	221.98	221978.74	826.38	826381.17	222.0	4284.4	2999.4	0.0	0.0	
202	404	CCCV_Chg	0.12	221.98	221977.01	842.32	842323.21	222.0	3033.8	4297.1	0.0	0.0	
202	405	CC_DChg	0.12	221.93	221934.71	826.19	826189.26	221.9	4284.4	2999.4	0.0	0.0	
203	406	CCCV_Chg	0.12	221.97	221969.09	842.32	842321.42	222.0	3033.5	4296.8	0.0	0.0	
203	407	CC_DChg	0.12	221.93	221932.58	826.19	826188.26	221.9	4284.4	2999.1	0.0	0.0	
204	408	CCCV_Chg	0.12	221.92	221919.49	842.12	842124.50	221.9	3033.2	4297.1	0.0	0.0	
204	409	CC_DChg	0.12	221.89	221890.32	826.04	826036.91	221.9	4283.5	2999.1	0.0	0.0	
205	410	CCCV_Chg	0.12	221.93	221926.30	842.15	842149.11	221.9	3033.2	4297.1	0.0	0.0	
205	411	CC_DChg	0.12	221.84	221842.18	825.88	825882.41	221.8	4284.4	2999.7	0.0	0.0	
206	412	CCCV_Chg	0.12	221.87	221870.38	841.93	841930.72	221.9	3034.1	4297.1	0.0	0.0	
206	413	CC_DChg	0.12	221.82	221824.36	825.78	825775.81	221.8	4284.4	2999.1	0.0	0.0	
207	414	CCCV_Chg	0.12	221.83	221826.44	841.77	841770.42	221.8	3033.2	4296.8	0.0	0.0	
207	415	CC_DChg	0.12	221.78	221781.49	825.63	825630.01	221.8	4283.5	2999.1	0.0	0.0	
208	416	CCCV_Chg	0.12	221.79	221794.99	841.67	841668.29	221.8	3033.2	4296.8	0.0	0.0	
208	417	CC_DChg	0.12	221.73	221734.38	825.44	825443.62	221.7	4284.4	2999.1	0.0	0.0	
209	418	CCCV_Chg	0.12	221.77	221766.30	841.56	841556.95	221.8	3033.8	4296.8	0.0	0.0	
209	419	CC_DChg	0.12	221.73	221733.55	825.45	825446.13	221.7	4284.4	2999.4	0.0	0.0	
210	420	CCCV_Chg	0.47	131.30	131297.52	472.03	472032.17	131.3	3018.3	3798.0	0.0	0.0	
210	421	CCCV_Chg	0.33	92.22	92219.65	373.10	373095.20	92.2	3800.5	4297.1	0.0	0.0	
210	422	CC_DChg	0.81	227.16	227159.67	849.86	849863.49	227.2	4283.2	2999.7	0.0	0.0	
211	423	CCCV_Chg	0.12	225.03	225034.71	853.38	853375.77	225.0	3060.2	4297.1	0.0	0.0	
211	424	CC_DChg	0.12	221.80	221795.64	825.53	825528.36	221.8	4246.9	2999.7	0.0	0.0	
212	425	CCCV_Chg	0.12	222.11	222106.12	842.80	842803.94	222.1	3056.7	4297.1	0.0	0.0	
212	426	CC_DChg	0.12	221.73	221729.85	825.36	825356.73	221.7	4246.9	2999.1	0.0	0.0	
213	427	CCCV_Chg	0.12	221.81	221809.65	841.71	841706.16	221.8	3096.4	4297.1	0.0	0.0	
213	428	CC_DChg	0.12	221.60	221601.29	824.90	824900.60	221.6	4246.9	2999.7	0.0	0.0	
214	429	CCCV_Chg	0.12	221.65	221652.79	841.15	841147.83	221.7	3094.3	4297.1	0.0	0.0	
214	430	CC_DChg	0.12	221.53	221534.82	824.66	824656.03	221.5	4246.9	2999.4	0.0	0.0	
215	431	CCCV_Chg	0.12	221.61	221606.96	840.97	840965.08	221.6	3092.1	4297.1	0.0	0.0	
215	432	CC_DChg	0.12	221.49	221488.60	824.50	824496.60	221.5	4246.9	2999.1	0.0	0.0	
216	433	CCCV_Chg	0.12	221.54	221536.70	840.71	840709.07	221.5	3090.5	4297.1	0.0	0.0	
216	434	CC_DChg	0.12	221.44	221441.31	824.35	824352.82	221.4	4246.9	2999.7	0.0	0.0	
217	435	CCCV_Chg	0.12	221.47	221472.30	840.48	840480.88	221.5	3088.4	4297.1	0.0	0.0	
217	436	CC_DChg	0.12	221.39	221393.81	824.16	824161.15	221.4	4246.9	2998.8	0.0	0.0	
218	437	CCCV_Chg	0.12	221.46	221458.16	840.43	840431.49	221.5	3089.0	4297.1	0.0	0.0	
218	438	CC_DChg	0.12	221.37	221370.57	824.09	824086.14	221.4	4246.9	2999.1	0.0	0.0	
219	439	CCCV_Chg	0.12	221.39	221387.69	840.16	840161.36	221.4	3088.7	4297.1	0.0	0.0	
219	440	CC_DChg	0.12	221.33	221327.23	823.91	823914.04	221.3	4246.9	2999.7	0.0	0.0	
220	441	CCCV_Chg	0.12	221.35	221345.87	840.03	840025.68	221.3	3086.5	4297.1	0.0	0.0	
220	442	CC_DChg	0.12	221.31	221305.36	823.84	823844.64	221.3	4246.9	2999.4	0.0	0.0	
221	443	CCCV_Chg	0.12	221.34	221342.02	840.01	840007.58	221.3	3087.4	4297.1	0.0	0.0	
221	444	CC_DChg	0.12	221.29	221285.46	823.77	823769.63	221.3	4246.9	2999.1	0.0	0.0	
222	445	CCCV_Chg	0.12	221.31	221313.49	839.90	839901.81	221.3	3032.9	4297.1	0.0	0.0	
222	446	CC_DChg	0.12	221.24	221244.47	823.63	823625.05	221.2	4284.1	2998.8	0.0	0.0	
223	447	CCCV_Chg	0.12	221.26	221259.94	839.69	839688.31	221.3	3033.2	4297.1	0.0	0.0	
223	448	CC_DChg	0.12	221.20	221200.15	823.44	823440.04	221.2	4284.4	2999.4	0.0	0.0	
224	449	CCCV_Chg	0.12	221.27	221265.84	839.73	839732.83	221.3	3033.2	4297.1	0.0	0.0	
224	450	CC_DChg	0.12	221.20	221199.83	823.44	823438.12	221.2	4284.4	2998.5	0.0	0.0	
225	451	CCCV_Chg	0.12	221.21	221205.27	839.50	839500.58	221.2	3032.9	4297.1	0.0	0.0	
225	452	CC_DChg	0.12	221.14	221136.10	823.22	823218.49	221.1	4284.4	2999.4	0.0	0.0	
226	453	CCCV_Chg	0.12	221.13	221134.82	839.27	839271.35	221.1	3037.5	4297.1	0.0	0.0	
226	454	CC_DChg	0.12	221.11	221113.77	823.11	823114.01	221.1	4284.1	2998.8	0.0	0.0	
227	455	CCCV_Chg	0.12	221.11	221113.02	839.18	839183.86	221.1	3033.2	4297.1	0.0	0.0	
227	456	CC_DChg	0.12	221.07	221071.52	822.95	822948.62	221.1	4284.1	2999.1	0.0	0.0	
228	457	CCCV_Chg	0.12	221.10	221097.20	839.12	839115.26	221.1	3033.5	4297.1	0.0	0.0	
228	458	CC_DChg	0.12	221.05	221052.84	822.89	822891.03	221.1	4283.5	2999.1	0.0	0.0	
229	459	CCCV_Chg	0.12	221.07	221072.41	839.02	839017.36	221.1	3033.8	4297.1	0.0	0.0	
229	460	CC_DChg	0.12	221.03	221029.33	822.79	822794.55	221.0	4284.4	2999.4	0.0	0.0	
230	461	CCCV_Chg	0.12	221.04	221039.31	838.92	838921.13	221.0	3033.5	4297.1	0.0	0.0	
230	462	CC_DChg	0.12	221.01	221007.06	822.72	822720.92	221.0	4283.5	2999.4	0.0	0.0	
231	463	CCCV_Chg	0.12	221.03	221033.00	838.91	838913.13	221.0	3033.5	4297.1	0.0	0.0	
231	464	CC_DChg	0.12	220.99	220991.05	822.67	822665.91	221.0	4283.5	2999.7	0.0	0.0	
232	465	CCCV_Chg	0.12	221.00	221003.42	838.77	838770.42	221.0	3033.2	4297.1	0.0	0.0	
232	466	CC_DChg	0.12	220.95	220950.15	822.50	822498.14	221.0	4284.4	2999.1	0.0	0.0	
233	467	CCCV_Chg	0.12	220.97	220971.91	838.67	838666.26	221.0	3032.9	4297.1	0.0	0.0	
233	468	CC_DChg	0.12	220.90	220904.98	822.34	822338.08	220.9	4284.1	2999.7	0.0	0.0	
234	469	CCCV_Chg	0.12	220.95	220949.85	838.59	838592.48	220.9	3037.8	4297.1	0.0	0.0	
234	470	CC_DChg	0.12	220.91	220905.46	822.34	822343.47	220.9	4284.4	2999.7	0.0	0.0	
235	471	CCCV_Chg	0.12	220.89	220890.67	838.36	838364.59	220.9	3033.5	4297.1	0.0	0.0	
235	472	CC_DChg	0.12	220.84	220838.26	822.07	822072.39	220.8	4283.5	2999.4	0.0	0.0	
236	473	CCCV_Chg	0.12	220.89	220887.94	838.37	838369.99	220.9	3033.8	4297.1	0.0	0.0	
236	474	CC_DChg	0.12	220.58	220577.98	821.27	821269.86	220.6	4284.1	2999.1	0.0	0.0	
237	475	CCCV_Chg	0.12	220.88	220876.36	838.32	838316.77	220.9	3036.9	4297.1	0.0	0.0	
237	476	CC_DChg	0.12	220.84	220837.22	822.08	822079.44	220.8	4284.1	2999.4	0.0	0.0	
238	477	CCCV_Chg	0.12	220.82	220822.97	838.12	838119.09	220.8	3033.2	4297.1	0.0	0.0	
238	478	CC_DChg	0.12	220.75	220746.97	821.75	821753.00	220.7	4284.1	2999.7	0.0	0.0	
239	479	CCCV_Chg	0.12	220.80	220804.47	838.07	838070.13	220.8	3033.8	4297.1	0.0	0.0	
239	480	CC_DChg	0.12	220.77	220765.34	821.81	821814.74	220.8	4283.5	2999.1	0.0	0.0	
240	481	CCCV_Chg	0.12	220.79	220788.80	838.02	838019.49	220.8	3036.9	4297.1	0.0	0.0	
240	482	CC_DChg	0.12	220.72	220716.66	821.66	821655.28	220.7	4283.5	2999.4	0.0	0.0	
241	483	CCCV_Chg	0.12	220.74	220744.10	837.83	837834.61	220.7	3033.5	4297.1	0.0	0.0	
